,Unnamed: 0_x,date,journey,start_quadkey,end_quadkey,n_crisis,Unnamed: 0_y,quadkey,GID_0,NAME_0,GID_1,NAME_1,GID_2,NAME_2,GID_3,NAME_3
2772,2772,2020-03-19,031311001021_031311001231,031311001021,031311001231,10.026304284586221,605,031311001021,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.21_1,North Ayrshire,GBR.3.21.1_1,North Ayrshire
2773,2773,2020-03-19,031311001030_031133223330,031311001030,031133223330,2.5620806242299317,606,031311001030,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.21_1,North Ayrshire,GBR.3.21.1_1,North Ayrshire
2774,2774,2020-03-19,031311001030_031133223331,031311001030,031133223331,8.96728218480476,606,031311001030,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.21_1,North Ayrshire,GBR.3.21.1_1,North Ayrshire
2775,2775,2020-03-19,031311001030_031311001010,031311001030,031311001010,6.405201560574829,606,031311001030,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.21_1,North Ayrshire,GBR.3.21.1_1,North Ayrshire
2776,2776,2020-03-19,031311001030_031311001012,031311001030,031311001012,8.454866059958775,606,031311001030,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.21_1,North Ayrshire,GBR.3.21.1_1,North Ayrshire
2777,2777,2020-03-19,031311001030_031311001021,031311001030,031311001021,68.66376072936217,606,031311001030,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.21_1,North Ayrshire,GBR.3.21.1_1,North Ayrshire
2778,2778,2020-03-19,031311001030_031311001031,031311001030,031311001031,4.3555370611908835,606,031311001030,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.21_1,North Ayrshire,GBR.3.21.1_1,North Ayrshire
2779,2779,2020-03-19,031311001030_031311001033,031311001030,031311001033,37.15016905133401,606,031311001030,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.21_1,North Ayrshire,GBR.3.21.1_1,North Ayrshire
2780,2780,2020-03-19,031311001030_031311001122,031311001030,031311001122,30.232551365913192,606,031311001030,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.21_1,North Ayrshire,GBR.3.21.1_1,North Ayrshire
2781,2781,2020-03-19,031311001030_031311001211,031311001030,031311001211,2.8182886866529246,606,031311001030,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.21_1,North Ayrshire,GBR.3.21.1_1,North Ayrshire
2782,2782,2020-03-19,031311001030_031311001213,031311001030,031311001213,11.2731547466117,606,031311001030,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.21_1,North Ayrshire,GBR.3.21.1_1,North Ayrshire
2783,2783,2020-03-19,031311001030_031311001231,031311001030,031311001231,9.479698309650749,606,031311001030,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.21_1,North Ayrshire,GBR.3.21.1_1,North Ayrshire
2784,2784,2020-03-19,031311001031_031311001021,031311001031,031311001021,2.9180427027339815,607,031311001031,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.21_1,North Ayrshire,GBR.3.21.1_1,North Ayrshire
2785,2785,2020-03-19,031311001031_031311001030,031311001031,031311001030,3.647553378417477,607,031311001031,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.21_1,North Ayrshire,GBR.3.21.1_1,North Ayrshire
2786,2786,2020-03-19,031311001031_031311001033,031311001031,031311001033,12.888021937075086,607,031311001031,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.21_1,North Ayrshire,GBR.3.21.1_1,North Ayrshire
2787,2787,2020-03-19,031311001031_031311001122,031311001031,031311001122,6.322425855923628,607,031311001031,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.21_1,North Ayrshire,GBR.3.21.1_1,North Ayrshire
2788,2788,2020-03-19,031311001031_031311001231,031311001031,031311001231,4.13389382887314,607,031311001031,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.21_1,North Ayrshire,GBR.3.21.1_1,North Ayrshire
2789,2789,2020-03-19,031311001033_031133223303,031311001033,031133223303,3.248961954586516,608,031311001033,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.21_1,North Ayrshire,GBR.3.21.1_1,North Ayrshire
2790,2790,2020-03-19,031311001033_031133223321,031311001033,031133223321,2.9990418042337064,608,031311001033,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.21_1,North Ayrshire,GBR.3.21.1_1,North Ayrshire
2791,2791,2020-03-19,031311001033_031133223330,031311001033,031133223330,2.4992015035280883,608,031311001033,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.21_1,North Ayrshire,GBR.3.21.1_1,North Ayrshire
2792,2792,2020-03-19,031311001033_031133223331,031311001033,031133223331,4.748482856703369,608,031311001033,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.21_1,North Ayrshire,GBR.3.21.1_1,North Ayrshire
2793,2793,2020-03-19,031311001033_031311001021,031311001033,031311001021,21.49313293034156,608,031311001033,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.21_1,North Ayrshire,GBR.3.21.1_1,North Ayrshire
2794,2794,2020-03-19,031311001033_031311001030,031311001033,031311001030,36.488341951510094,608,031311001033,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.21_1,North Ayrshire,GBR.3.21.1_1,North Ayrshire
2795,2795,2020-03-19,031311001033_031311001031,031311001033,031311001031,9.746885863759543,608,031311001033,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.21_1,North Ayrshire,GBR.3.21.1_1,North Ayrshire
2796,2796,2020-03-19,031311001033_031311001120,031311001033,031311001120,2.749121653880897,608,031311001033,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.21_1,North Ayrshire,GBR.3.21.1_1,North Ayrshire
2797,2797,2020-03-19,031311001033_031311001122,031311001033,031311001122,48.48450916844492,608,031311001033,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.21_1,North Ayrshire,GBR.3.21.1_1,North Ayrshire
2798,2798,2020-03-19,031311001033_031311001123,031311001033,031311001123,3.7488022552921327,608,031311001033,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.21_1,North Ayrshire,GBR.3.21.1_1,North Ayrshire
2799,2799,2020-03-19,031311001033_031311001211,031311001033,031311001211,11.996167216934824,608,031311001033,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.21_1,North Ayrshire,GBR.3.21.1_1,North Ayrshire
2800,2800,2020-03-19,031311001033_031311001213,031311001033,031311001213,9.996806014112352,608,031311001033,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.21_1,North Ayrshire,GBR.3.21.1_1,North Ayrshire
2801,2801,2020-03-19,031311001033_031311001231,031311001033,031311001231,13.745608269404487,608,031311001033,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.21_1,North Ayrshire,GBR.3.21.1_1,North Ayrshire
2802,2802,2020-03-19,031311001102_031133223330,031311001102,031133223330,2.342017209794209,1290,031311001102,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.8_1,East Ayrshire,GBR.3.8.1_1,East Ayrshire
2803,2803,2020-03-19,031311001102_031133223331,031311001102,031133223331,5.152437861547258,1290,031311001102,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.8_1,East Ayrshire,GBR.3.8.1_1,East Ayrshire
2804,2804,2020-03-19,031311001102_031311001120,031311001102,031311001120,3.9814292566501552,1290,031311001102,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.8_1,East Ayrshire,GBR.3.8.1_1,East Ayrshire
2805,2805,2020-03-19,031311001102_031311001122,031311001102,031311001122,16.628322189538885,1290,031311001102,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.8_1,East Ayrshire,GBR.3.8.1_1,East Ayrshire
2806,2806,2020-03-19,031311001110_031133223330,031311001110,031133223330,1.248254625064405,1289,031311001110,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.11_1,East Renfrewshire,GBR.3.11.1_1,East Renfrewshire
2807,2807,2020-03-19,031311001110_031133223331,031311001110,031133223331,4.99301850025762,1289,031311001110,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.11_1,East Renfrewshire,GBR.3.11.1_1,East Renfrewshire
2808,2808,2020-03-19,031311001110_031133223332,031311001110,031133223332,8.851260068638508,1289,031311001110,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.11_1,East Renfrewshire,GBR.3.11.1_1,East Renfrewshire
2809,2809,2020-03-19,031311001110_031133223333,031311001110,031133223333,5.560406966195986,1289,031311001110,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.11_1,East Renfrewshire,GBR.3.11.1_1,East Renfrewshire
2810,2810,2020-03-19,031311001110_031311001111,031311001110,031311001111,1.1347769318767318,1289,031311001110,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.11_1,East Renfrewshire,GBR.3.11.1_1,East Renfrewshire
2811,2811,2020-03-19,031311001110_031311010000,031311001110,031311010000,1.5886877046274246,1289,031311001110,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.11_1,East Renfrewshire,GBR.3.11.1_1,East Renfrewshire
2812,2812,2020-03-19,031311001111_031133223321,031311001111,031133223321,2.2489245020267514,721,031311001111,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.29_1,South Lanarkshire,GBR.3.29.1_1,South Lanarkshire
2813,2813,2020-03-19,031311001111_031133223330,031311001111,031133223330,5.247490504729087,721,031311001111,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.29_1,South Lanarkshire,GBR.3.29.1_1,South Lanarkshire
2814,2814,2020-03-19,031311001111_031133223331,031311001111,031133223331,17.616575265876218,721,031311001111,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.29_1,South Lanarkshire,GBR.3.29.1_1,South Lanarkshire
2815,2815,2020-03-19,031311001111_031133223332,031311001111,031133223332,7.496415006755838,721,031311001111,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.29_1,South Lanarkshire,GBR.3.29.1_1,South Lanarkshire
2816,2816,2020-03-19,031311001111_031133223333,031311001111,031133223333,14.805419638342785,721,031311001111,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.29_1,South Lanarkshire,GBR.3.29.1_1,South Lanarkshire
2817,2817,2020-03-19,031311001111_031133232220,031311001111,031133232220,2.81115562753344,721,031311001111,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.29_1,South Lanarkshire,GBR.3.29.1_1,South Lanarkshire
2818,2818,2020-03-19,031311001111_031133232222,031311001111,031133232222,5.247490504729087,721,031311001111,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.29_1,South Lanarkshire,GBR.3.29.1_1,South Lanarkshire
2819,2819,2020-03-19,031311001111_031133232223,031311001111,031133232223,8.246056507431422,721,031311001111,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.29_1,South Lanarkshire,GBR.3.29.1_1,South Lanarkshire
2820,2820,2020-03-19,031311001111_031133232230,031311001111,031133232230,2.81115562753344,721,031311001111,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.29_1,South Lanarkshire,GBR.3.29.1_1,South Lanarkshire
2821,2821,2020-03-19,031311001111_031133232232,031311001111,031133232232,2.061514126857856,721,031311001111,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.29_1,South Lanarkshire,GBR.3.29.1_1,South Lanarkshire
2822,2822,2020-03-19,031311001111_031311001110,031311001111,031311001110,2.061514126857856,721,031311001111,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.29_1,South Lanarkshire,GBR.3.29.1_1,South Lanarkshire
2823,2823,2020-03-19,031311001111_031311010000,031311001111,031311010000,42.35474478817049,721,031311001111,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.29_1,South Lanarkshire,GBR.3.29.1_1,South Lanarkshire
2824,2824,2020-03-19,031311001111_031311010001,031311001111,031311010001,5.247490504729087,721,031311001111,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.29_1,South Lanarkshire,GBR.3.29.1_1,South Lanarkshire
2825,2825,2020-03-19,031311001111_031311010010,031311001111,031311010010,2.81115562753344,721,031311001111,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.29_1,South Lanarkshire,GBR.3.29.1_1,South Lanarkshire
2826,2826,2020-03-19,031311001120_031133223331,031311001120,031133223331,3.2323399221731424,609,031311001120,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.21_1,North Ayrshire,GBR.3.21.1_1,North Ayrshire
2827,2827,2020-03-19,031311001120_031311001033,031311001120,031311001033,2.020212451358214,609,031311001120,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.21_1,North Ayrshire,GBR.3.21.1_1,North Ayrshire
2828,2828,2020-03-19,031311001120_031311001102,031311001120,031311001102,3.8384036575806064,609,031311001120,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.21_1,North Ayrshire,GBR.3.21.1_1,North Ayrshire
2829,2829,2020-03-19,031311001120_031311001122,031311001120,031311001122,28.282974319015,609,031311001120,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.21_1,North Ayrshire,GBR.3.21.1_1,North Ayrshire
2830,2830,2020-03-19,031311001121_031311001122,031311001121,031311001122,10.793841541388502,1292,031311001121,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.8_1,East Ayrshire,GBR.3.8.1_1,East Ayrshire
2831,2831,2020-03-19,031311001121_031311001123,031311001121,031311001123,2.7441970020479243,1292,031311001121,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.8_1,East Ayrshire,GBR.3.8.1_1,East Ayrshire
2832,2832,2020-03-19,031311001122_031133223321,031311001122,031133223321,6.862975918556831,1293,031311001122,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.8_1,East Ayrshire,GBR.3.8.1_1,East Ayrshire
2833,2833,2020-03-19,031311001122_031133223330,031311001122,031133223330,7.412013992041378,1293,031311001122,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.8_1,East Ayrshire,GBR.3.8.1_1,East Ayrshire
2834,2834,2020-03-19,031311001122_031133223331,031311001122,031133223331,27.451903674227324,1293,031311001122,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.8_1,East Ayrshire,GBR.3.8.1_1,East Ayrshire
2835,2835,2020-03-19,031311001122_031133223332,031311001122,031133223332,6.3139378450722825,1293,031311001122,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.8_1,East Ayrshire,GBR.3.8.1_1,East Ayrshire
2836,2836,2020-03-19,031311001122_031133223333,031311001122,031133223333,4.117785551134099,1293,031311001122,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.8_1,East Ayrshire,GBR.3.8.1_1,East Ayrshire
2837,2837,2020-03-19,031311001122_031311001021,031311001122,031311001021,29.099017894680962,1293,031311001122,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.8_1,East Ayrshire,GBR.3.8.1_1,East Ayrshire
2838,2838,2020-03-19,031311001122_031311001030,031311001122,031311001030,34.58939862952643,1293,031311001122,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.8_1,East Ayrshire,GBR.3.8.1_1,East Ayrshire
2839,2839,2020-03-19,031311001122_031311001031,031311001122,031311001031,7.137494955299102,1293,031311001122,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.8_1,East Ayrshire,GBR.3.8.1_1,East Ayrshire
2840,2840,2020-03-19,031311001122_031311001033,031311001122,031311001033,55.72736445868146,1293,031311001122,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.8_1,East Ayrshire,GBR.3.8.1_1,East Ayrshire
2841,2841,2020-03-19,031311001122_031311001102,031311001122,031311001102,23.33411812309323,1293,031311001122,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.8_1,East Ayrshire,GBR.3.8.1_1,East Ayrshire
2842,2842,2020-03-19,031311001122_031311001120,031311001122,031311001120,39.53074129088735,1293,031311001122,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.8_1,East Ayrshire,GBR.3.8.1_1,East Ayrshire
2843,2843,2020-03-19,031311001122_031311001121,031311001122,031311001121,17.56921835150549,1293,031311001122,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.8_1,East Ayrshire,GBR.3.8.1_1,East Ayrshire
2844,2844,2020-03-19,031311001122_031311001123,031311001122,031311001123,96.63070093328018,1293,031311001122,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.8_1,East Ayrshire,GBR.3.8.1_1,East Ayrshire
2845,2845,2020-03-19,031311001122_031311001132,031311001122,031311001132,30.74613211513461,1293,031311001122,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.8_1,East Ayrshire,GBR.3.8.1_1,East Ayrshire
2846,2846,2020-03-19,031311001122_031311001133,031311001122,031311001133,7.686533028783653,1293,031311001122,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.8_1,East Ayrshire,GBR.3.8.1_1,East Ayrshire
2847,2847,2020-03-19,031311001122_031311001211,031311001122,031311001211,15.922104131051848,1293,031311001122,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.8_1,East Ayrshire,GBR.3.8.1_1,East Ayrshire
2848,2848,2020-03-19,031311001122_031311001213,031311001122,031311001213,31.84420826210369,1293,031311001122,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.8_1,East Ayrshire,GBR.3.8.1_1,East Ayrshire
2849,2849,2020-03-19,031311001122_031311001231,031311001122,031311001231,33.21680344581506,1293,031311001122,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.8_1,East Ayrshire,GBR.3.8.1_1,East Ayrshire
2850,2850,2020-03-19,031311001122_031311001300,031311001122,031311001300,2.7451903674227323,1293,031311001122,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.8_1,East Ayrshire,GBR.3.8.1_1,East Ayrshire
2851,2851,2020-03-19,031311001122_031311001312,031311001122,031311001312,14.000470873855937,1293,031311001122,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.8_1,East Ayrshire,GBR.3.8.1_1,East Ayrshire
2852,2852,2020-03-19,031311001122_031311001331,031311001122,031311001331,18.118256424990033,1293,031311001122,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.8_1,East Ayrshire,GBR.3.8.1_1,East Ayrshire
2853,2853,2020-03-19,031311001123_031133223331,031311001123,031133223331,3.9892343498100096,1294,031311001123,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.8_1,East Ayrshire,GBR.3.8.1_1,East Ayrshire
2854,2854,2020-03-19,031311001123_031311001033,031311001123,031311001033,2.4932714686312565,1294,031311001123,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.8_1,East Ayrshire,GBR.3.8.1_1,East Ayrshire
2855,2855,2020-03-19,031311001123_031311001122,031311001123,031311001122,80.7819955836527,1294,031311001123,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.8_1,East Ayrshire,GBR.3.8.1_1,East Ayrshire
2856,2856,2020-03-19,031311001123_031311001132,031311001123,031311001132,7.978468699620018,1294,031311001123,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.8_1,East Ayrshire,GBR.3.8.1_1,East Ayrshire
2857,2857,2020-03-19,031311001123_031311001213,031311001123,031311001213,4.4878886435362615,1294,031311001123,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.8_1,East Ayrshire,GBR.3.8.1_1,East Ayrshire
2858,2858,2020-03-19,031311001123_031311001231,031311001123,031311001231,5.983851524715015,1294,031311001123,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.8_1,East Ayrshire,GBR.3.8.1_1,East Ayrshire
2859,2859,2020-03-19,031311001123_031311001331,031311001123,031311001331,3.4905800560837585,1294,031311001123,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.8_1,East Ayrshire,GBR.3.8.1_1,East Ayrshire
2860,2860,2020-03-19,031311001132_031133223331,031311001132,031133223331,2.562961044668361,1295,031311001132,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.8_1,East Ayrshire,GBR.3.8.1_1,East Ayrshire
2861,2861,2020-03-19,031311001132_031311001122,031311001132,031311001122,24.231631695046328,1295,031311001132,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.8_1,East Ayrshire,GBR.3.8.1_1,East Ayrshire
2862,2862,2020-03-19,031311001132_031311001123,031311001132,031311001123,3.2619504204870053,1295,031311001132,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.8_1,East Ayrshire,GBR.3.8.1_1,East Ayrshire
2863,2863,2020-03-19,031311001132_031311001133,031311001132,031311001133,4.6599291721242935,1295,031311001132,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.8_1,East Ayrshire,GBR.3.8.1_1,East Ayrshire
2864,2864,2020-03-19,031311001133_031311001122,031311001133,031311001122,5.228226963019181,1296,031311001133,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.8_1,East Ayrshire,GBR.3.8.1_1,East Ayrshire
2865,2865,2020-03-19,031311001133_031311001132,031311001133,031311001132,6.032569572714441,1296,031311001133,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.8_1,East Ayrshire,GBR.3.8.1_1,East Ayrshire
2866,2866,2020-03-19,031311001211_031133223331,031311001211,031133223331,3.744057709603339,1310,031311001211,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.28_1,South Ayrshire,GBR.3.28.1_1,South Ayrshire
2867,2867,2020-03-19,031311001211_031311001030,031311001211,031311001030,1.8720288548016693,1310,031311001211,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.28_1,South Ayrshire,GBR.3.28.1_1,South Ayrshire
2868,2868,2020-03-19,031311001211_031311001033,031311001211,031311001033,8.424129846607512,1310,031311001211,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.28_1,South Ayrshire,GBR.3.28.1_1,South Ayrshire
2869,2869,2020-03-19,031311001211_031311001122,031311001211,031311001122,10.670564472369517,1310,031311001211,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.28_1,South Ayrshire,GBR.3.28.1_1,South Ayrshire
2870,2870,2020-03-19,031311001211_031311001213,031311001211,031311001213,11.60657889977035,1310,031311001211,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.28_1,South Ayrshire,GBR.3.28.1_1,South Ayrshire
2871,2871,2020-03-19,031311001211_031311001231,031311001211,031311001231,12.542593327171184,1310,031311001211,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.28_1,South Ayrshire,GBR.3.28.1_1,South Ayrshire
2872,2872,2020-03-19,031311001213_031133223331,031311001213,031133223331,3.0780667362487546,1311,031311001213,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.28_1,South Ayrshire,GBR.3.28.1_1,South Ayrshire
2873,2873,2020-03-19,031311001213_031311001021,031311001213,031311001021,5.540520125247758,1311,031311001213,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.28_1,South Ayrshire,GBR.3.28.1_1,South Ayrshire
2874,2874,2020-03-19,031311001213_031311001030,031311001213,031311001030,10.055018005079264,1311,031311001213,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.28_1,South Ayrshire,GBR.3.28.1_1,South Ayrshire
2875,2875,2020-03-19,031311001213_031311001033,031311001213,031311001033,4.719702328914757,1311,031311001213,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.28_1,South Ayrshire,GBR.3.28.1_1,South Ayrshire
2876,2876,2020-03-19,031311001213_031311001122,031311001213,031311001122,25.03494278815654,1311,031311001213,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.28_1,South Ayrshire,GBR.3.28.1_1,South Ayrshire
2877,2877,2020-03-19,031311001213_031311001123,031311001213,031311001123,4.104088981665006,1311,031311001213,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.28_1,South Ayrshire,GBR.3.28.1_1,South Ayrshire
2878,2878,2020-03-19,031311001213_031311001132,031311001213,031311001132,2.4624533889990037,1311,031311001213,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.28_1,South Ayrshire,GBR.3.28.1_1,South Ayrshire
2879,2879,2020-03-19,031311001213_031311001211,031311001213,031311001211,16.826764824826526,1311,031311001213,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.28_1,South Ayrshire,GBR.3.28.1_1,South Ayrshire
2880,2880,2020-03-19,031311001213_031311001231,031311001213,031311001231,87.41709530946463,1311,031311001213,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.28_1,South Ayrshire,GBR.3.28.1_1,South Ayrshire
2881,2881,2020-03-19,031311001213_031311001233,031311001213,031311001233,2.4624533889990037,1311,031311001213,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.28_1,South Ayrshire,GBR.3.28.1_1,South Ayrshire
2882,2882,2020-03-19,031311001213_031311001302,031311001213,031311001302,3.283271185332005,1311,031311001213,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.28_1,South Ayrshire,GBR.3.28.1_1,South Ayrshire
2883,2883,2020-03-19,031311001213_031311001312,031311001213,031311001312,2.2572489399157534,1311,031311001213,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.28_1,South Ayrshire,GBR.3.28.1_1,South Ayrshire
2884,2884,2020-03-19,031311001213_031311001320,031311001213,031311001320,3.283271185332005,1311,031311001213,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.28_1,South Ayrshire,GBR.3.28.1_1,South Ayrshire
2885,2885,2020-03-19,031311001213_031311001321,031311001213,031311001321,2.2572489399157534,1311,031311001213,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.28_1,South Ayrshire,GBR.3.28.1_1,South Ayrshire
2886,2886,2020-03-19,031311001213_031311001331,031311001213,031311001331,3.0780667362487546,1311,031311001213,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.28_1,South Ayrshire,GBR.3.28.1_1,South Ayrshire
2887,2887,2020-03-19,031311001213_031311003010,031311001213,031311003010,3.4884756344152548,1311,031311001213,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.28_1,South Ayrshire,GBR.3.28.1_1,South Ayrshire
2888,2888,2020-03-19,031311001231_031133223331,031311001231,031133223331,9.224113849492248,1312,031311001231,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.28_1,South Ayrshire,GBR.3.28.1_1,South Ayrshire
2889,2889,2020-03-19,031311001231_031133223333,031311001231,031133223333,3.074704616497416,1312,031311001231,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.28_1,South Ayrshire,GBR.3.28.1_1,South Ayrshire
2890,2890,2020-03-19,031311001231_031311001021,031311001231,031311001021,9.93366106868396,1312,031311001231,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.28_1,South Ayrshire,GBR.3.28.1_1,South Ayrshire
2891,2891,2020-03-19,031311001231_031311001030,031311001231,031311001030,11.352755507067382,1312,031311001231,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.28_1,South Ayrshire,GBR.3.28.1_1,South Ayrshire
2892,2892,2020-03-19,031311001231_031311001031,031311001231,031311001031,4.7303147946114095,1312,031311001231,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.28_1,South Ayrshire,GBR.3.28.1_1,South Ayrshire
2893,2893,2020-03-19,031311001231_031311001033,031311001231,031311001033,13.717912904373089,1312,031311001231,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.28_1,South Ayrshire,GBR.3.28.1_1,South Ayrshire
2894,2894,2020-03-19,031311001231_031311001122,031311001231,031311001122,31.45659338416587,1312,031311001231,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.28_1,South Ayrshire,GBR.3.28.1_1,South Ayrshire
2895,2895,2020-03-19,031311001231_031311001123,031311001231,031311001123,6.149409232994832,1312,031311001231,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.28_1,South Ayrshire,GBR.3.28.1_1,South Ayrshire
2896,2896,2020-03-19,031311001231_031311001132,031311001231,031311001132,2.838188876766845,1312,031311001231,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.28_1,South Ayrshire,GBR.3.28.1_1,South Ayrshire
